NumH,Regg,sx,NacCria,Padre,RegPad,Madre,RegMad,CONS,DEP_PN,EX_PN,DEP_MAT_PN,EX_MAT_PN,DEP_PD,EX_P205,DEP_LECHE,EX_LECHE,DEP_MAT_TOTAL,DEP_P365,EX_P365,DEP_CE365,EX_CE365,DEP_P550,EX_P550,DEP_CE550,EX_CE_550,DEP_P730,EX_P730,DEP_CE730,EX_CE730,MGT,CRIADOR,ULTIMO_PROPIETARIO
553/8,01-13277,H,28/05/1998,9825,02-26,103/1,686572,0,"-0,257020314547837","0,158031937481791","0,0444213630406291","0,95041200585118","-0,598224770642202","0,117174631291203","0,519032765399738","0,239687679674961","0,219920380078637","0,68776605504587",0,"0,0513682830930537","0,324307629568734","1,77343250327654","0,0181774852227426","0,193532765399738",0,"0,0126107470511141","0,0264663482486986","0,0115727391874181",0,"0,0446846093481154",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
543/8,01-13276,H,29/04/1998,666/3,630219,263/4,697303,0,"0,236979685452162","0,434013681406092","0,274921363040629","0,956432613101324","-0,598724770642202","0,344076502143976","3,20953276539974","0,433185235939661","2,91017038007864","-1,21723394495413","0,325806006039527","-0,100131716906946","0,456435464587638","0,55343250327654","0,363913654595508","0,143532765399738","0,355710346695551","-0,0653892529488859","0,0264663482486986","-0,131927260812582","0,0742269619025209","0,0110648435509455",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
45/8,01-13275,M,28/04/1998,52/4,01-5280,613,703689,0,"-0,340020314547837","0,350573179812924","-0,192578636959371","0,952465396918063","0,573775229357798","0,277901757902601","1,02953276539974","0,280948563233238","1,31642038007864","0,97076605504587","0,234306537619906","-0,0651317169069463","0,396917950777138","1,53143250327654","0,285573152479356","0,124532765399738","0,371362959597742","-0,309389252948886","0,0264663482486986","0,0295727391874181","0,0742269619025209","0,0562270335095218",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
538/8,01-13268,H,08/03/1998,42/3,01-4048,13/0,76504,0,"-0,559020314547838","0,234299750441597","-0,0445786369593709","0,951444547564191","-0,659224770642202","0,160151355740123","1,18003276539974","0,276152853560662","0,850420380078637","-0,0647339449541301","0,115384106632985","0,107368283093054","0,350438322025231","1,06043250327654","0,201640084940746","0,409032765399738","0,32178374122911","0,0376107470511141","0,0264663482486986","0,0035727391874181","0,0742269619025209","0,0507726547551588",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
618,01-12237,H,20/02/1998,218,01-2479,271/4,697310,0,"0,0614796854521625","0,336662990113135","0,237421363040629","0,954472168184527","-0,382224770642202","0,242146609386994","2,46303276539974","0,433185235939661","2,27192038007864","0,0867660550458699","0,280297107109525","0,0648682830930537","0,437697323921932","0,36943250327654","0,31992850670781","0,0975327653997377","0,339226512621982","-0,000889252948885932","0,0264663482486986","-0,0524272608125819","0,0742269619025209","0,0421072281136426",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
603,01-12235,M,14/02/1998,418/4,693713,127/1,691147,0,"-0,379520314547837","0,464378798389615","0,109421363040629","0,956432613101324","-0,0982247706422019","0,344076502143976","2,53503276539974","0,441762154908041","2,48592038007864","0,70426605504587","0,298705457594643","0,145368283093054","0,474249175752319","-0,0710674967234606","0,40904779098993","0,782532765399738","0,452357011299308","0,00561074705111407",0,"0,0080727391874181",0,"0,106394534967087",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
610/8,01-12232,H,11/02/1998,418/4,693713,945/1,703432,0,"-0,903020314547837","0,444424294304301","0,0294213630406291","0,955458163456048","-1,8587247706422","0,337434081214892","-0,414967234600262","0,43606739022092","-1,34432961992136","0,0467660550458698","0,284082954434088","0,0398682830930537","0,474249175752319","-0,631567496723461","0,352534602578748","0,482032765399738","0,440106839131984","-0,0688892529488859","0,0264663482486986","-0,0049272608125819",0,"-0,0135157248647063",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
606,01-12230,H,07/02/1998,218,01-2479,195/9,067681,0,"0,297479685452162","0,363880923414337","0,341421363040629","0,955458163456048","-0,291724770642202","0,256182784151887","2,47453276539974","0,471563179304573","2,32867038007864","-0,10773394495413","0,268591915484238","0,0458682830930537","0,396917950777138","-0,0240674967234606","0,378475685243966","-0,193967234600262","0,464203699497177","-0,0508892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,017549278589953",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
825/7,01-11220,M,27/08/1997,907/3,657861,1120,062060,0,"-0,643520314547837","0,795697627887571","0,0329213630406291","0,968881374485429","-1,5662247706422","0,651817429542093","1,71353276539974","0,633989233833473","0,930420380078637","0,60676605504587","0,536185639198347","-0,0371317169069463","0,605167803320235","0,930932503276539","0,640804283484897","-0,668467234600262","0,666803468550998","-0,191389252948886","0,0264663482486986","-0,0744272608125819","0,0742269619025209","-0,0351165585676224",ECOS DEL PORVENIR S.A.,M.A.G. EST. EXPERIMENTAL LOS DIAMANTES
520,01-10138,H,19/12/1996,218,01-2479,49/0,01-659,0,"-0,505520314547838","0,534896241936047","-0,131078636959371","0,958347015971328","-1,5617247706422","0,427464258071603","1,30853276539974","0,499120914188209","0,527670380078637","-0,83423394495413","0,365121201881638","0,0368682830930537","0,507487792610938","1,34393250327654","0,44303571641049","-0,0474672346002623","0,47567705086163","-0,143889252948886","0,0264663482486986","-0,0239272608125819","0,0742269619025209","-0,0120335443798476",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
518,01-10137,H,13/12/1996,218,01-2479,317,703138,0,"-0,136520314547837","0,322072305466003","0,150921363040629","0,953474591468505","-0,826224770642202","0,232287316654669","2,00153276539974","0,409228048011804","1,58842038007864","1,18026605504587","0,234306537619906","0,114868283093054","0,396917950777138","1,46143250327654","0,313389322337318","0,249532765399738","0,400559310457303","-0,0533892529488859","0,0264663482486986","-0,0269272608125819","0,0742269619025209","0,0724083222988122",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
508,01-10120,H,26/11/1996,218,01-2479,50/1,677932,0,"-0,0500203145478375","0,306704022655317","0,175421363040629","0,953474591468505","0,151775229357798","0,227187717104319","3,32853276539974","0,393355039716367","3,40442038007864","1,28326605504587","0,252072264613348","0,0823682830930537","0,396917950777138","1,76143250327654","0,290412504590187","0,236032765399738","0,283304066384249","-0,0128892529488859","0,0264663482486986","-0,0274272608125819","0,0742269619025209","0,110206889642926",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
496/6,01-9091,H,25/05/1996,218,01-2479,417,685174,0,"-0,252020314547837","0,290434728650376","0,121921363040629","0,952465396918063","-0,593224770642202","0,216608603383722","2,57653276539974","0,366256651812766","2,27992038007864","0,62326605504587","0,243361768560358","0,0668682830930537","0,396917950777138","1,03743250327654","0,288003912543659","0,206032765399738","0,283304066384249","-0,0543892529488859","0,0264663482486986","-0,0314272608125819","0,0742269619025209","0,0632777562409146",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
482/6,01-9086,H,06/05/1996,218,01-2479,499,703682,0,"-0,00852031454783747","0,350573179812924","0,160421363040629","0,954472168184527","-0,477724770642202","0,251596841939216","2,10453276539974","0,433185235939661","1,86567038007864","-0,68173394495413","0,247757802241279","0,0253682830930537","0,417910424381849","0,39543250327654","0,297510631942142","0,233032765399738","0,355710346695551","-0,0513892529488859","0,0264663482486986","-0,0529272608125819","0,0742269619025209","0,0266692462569577",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
484/6,01-9087,H,06/05/1996,218,01-2479,583,703847,0,"-0,254020314547837","0,350573179812924","-0,0305786369593709","0,954472168184527","-0,801224770642202","0,256182784151887","1,87353276539974","0,433185235939661","1,47292038007864","-0,64623394495413","0,264565756821513","-0,0451317169069463","0,456435464587638","-0,755067496723461","0,283119653418784","0,0185327653997377","0,339226512621982","-0,184889252948886","0,0264663482486986","-0,0669272608125819","0,0742269619025209","-0,0167078655370951",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
486/6,01-9088,H,06/05/1996,380/4,693788,38/0,76802,0,"-0,282520314547837","0,290434728650376","0,00492136304062907","0,953474591468505","-0,722724770642202","0,205457350303653","0,935032765399738","0,402968286266913","0,573670380078637","0,93826605504587","0,209863428758225","0,113868283093054","0,437697323921932","1,19993250327654","0,254437971799118","0,543532765399738","0,386285409911438","-0,0913892529488859","0,0264663482486986","-0,0204272608125819","0,0742269619025209","0,070207167916897",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
478/6,01-9085,H,02/05/1996,418/4,693713,250,01-1402,0,"-0,526020314547838","0,434013681406092","0,116421363040629","0,957395552374222","-2,1007247706422","0,337434081214892","0,492032765399738","0,447367139296685","-0,558329619921363","-1,63673394495413","0,305730244076142","-0,0651317169069463","0,474249175752319","-1,93306749672346","0,362045639766628","0,212532765399738","0,414251708037445","-0,255889252948886","0,0264663482486986","-0,0549272608125819","0,0742269619025209","-0,079203632670518",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
470/6,01-8852,H,26/04/1996,218,01-2479,320,703129,0,"-0,178020314547837","0,322072305466003","0,0869213630406291","0,953474591468505","-1,1282247706422","0,227187717104319","0,768032765399738","0,406112610144524","0,203920380078637","0,0287660550458698","0,234306537619906","0,0358682830930537","0,417910424381849","0,630932503276539","0,311175655520844","0,0200327653997377","0,32178374122911","-0,0623892529488859","0,0264663482486986","-0,0224272608125819","0,0742269619025209","0,000187852805212383",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
510/6,01-8982,H,22/04/1996,218,01-2479,981/1,693878,0,"-0,0305203145478375","0,306704022655317","0,142921363040629","0,953474591468505","-0,461224770642202","0,221964461112161","1,51053276539974","0,380088167267146","1,27992038007864","0,60926605504587","0,209863428758225","0,0293682830930537","0,396917950777138","1,08393250327654","0,290412504590187","0,263532765399738","0,386285409911438","-0,0798892529488859","0,0264663482486986","-0,0359272608125819","0,0742269619025209","0,0505056406721079",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
462/6,01-8848,H,21/04/1996,218,01-2479,608,703686,0,"-0,0900203145478375","0,350573179812924","0,0959213630406291","0,954472168184527","1,0997752293578","0,256182784151887","4,26053276539974","0,427349038397275","4,81042038007864","1,37126605504587","0,252072264613348","-0,0496317169069463","0,417910424381849","2,32643250327654","0,346684435706804","0,242532765399738","0,371362959597742","0,0156107470511141","0,0264663482486986","-0,0269272608125819","0,0742269619025209","0,136394470740381",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
464/6,01-8849,H,21/04/1996,218,01-2479,332,703073,0,"-0,276020314547837","0,363880923414337","0,0444213630406291","0,955458163456048","-0,00372477064220189","0,260682505717458","2,59553276539974","0,491805553700257","2,59367038007864","-0,0802339449541302","0,280297107109525","0,218868283093054","0,417910424381849","0,86143250327654","0,340719853447414","0,160532765399738","0,283304066384249","-0,0638892529488859","0,0264663482486986","-0,0234272608125819","0,0742269619025209","0,0722543469947002",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
509/6,01-8978,H,11/04/1996,380/4,693788,225,01-8646,0,"-0,401520314547838","0,273103446019964","-0,0830786369593709","0,952465396918063","-1,2182247706422","0,199637404973906","1,15153276539974","0,332702052642976","0,542420380078637","0,32876605504587","0,169525335232568","-0,0161317169069463","0,374517233107819","-0,0915674967234605","0,240183497056742","0,0705327653997377","0,339226512621982","-0,144389252948886","0,0264663482486986","-0,0569272608125819","0,0742269619025209","-0,00375222624098611",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
456/5,01-9325,H,24/07/1995,418/4,693713,272/2,01-2494,0,"-0,590020314547838","0,444424294304301","0,190921363040629","0,956432613101324","-2,5322247706422","0,334056839307523","0,031532765399738","0,450137014028755","-1,23457961992136","0,0527660550458698","0,243361768560358","0,106868283093054","0,417910424381849","-0,853567496723461","0,394112751634344","0,668032765399738","0,355710346695551","-0,0773892529488859","0,0264663482486986","-0,0109272608125819","0,0742269619025209","-0,00458952025113521",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
450/5,01-9323,H,05/07/1995,418/4,693713,15/0,76502,0,"-0,810520314547837","0,423285936992901","0,0979213630406291","0,955458163456048","-1,1917247706422","0,320146593722705","1,48503276539974","0,433185235939661","0,889170380078637","-0,17223394495413","0,260472613038026","0,236868283093054","0,456435464587638","0,696932503276539","0,3582759588575","0,333532765399738","0,47567705086163","-0,0438892529488859","0,0264663482486986","0,0060727391874181",0,"0,0461139770060377",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
436/5,01-9318,H,02/06/1995,896/2,674424,24/9,01-497,0,"0,525479685452163","0,350573179812924","0,163421363040629","0,953474591468505","-0,839724770642202","0,237271233029785","-1,20396723460026","0,386788494560123","-1,62382961992136","1,48226605504587","0,238879660213028","-0,0921317169069463","0,396917950777138","1,46143250327654","0,297510631942142","0,0160327653997377","0,303216586794757","-0,156389252948886","0,0264663482486986","-0,0069272608125819","0,0742269619025209","-0,00145651765603808",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
424/5,01-9313,H,08/05/1995,418/4,693713,13/0,76504,0,"-0,930020314547837","0,388933709071113","0,0349213630406291","0,954472168184527","-0,910224770642202","0,301750676074669","1,99103276539974","0,373246853151507","1,53592038007864","0,00426605504586985","0,247757802241279","0,213368283093054","0,437697323921932","0,56893250327654","0,32420653226395","0,753032765399738","0,386285409911438","-0,0438892529488859","0,0264663482486986","0,0060727391874181",0,"0,083210009576247",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
406/5,01-9292,H,28/03/1995,218,01-2479,953/9,76028,0,"0,0209796854521625","0,388933709071113","0,199421363040629","0,956432613101324","-1,2297247706422","0,277901757902601","0,861032765399738","0,52703832352782","0,246170380078637","-0,15173394495413","0,322556442704465","0,236868283093054","0,474249175752319","3,16593250327654","0,397489473969897","0,616032765399738","0,508105935599108","-0,0508892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,0796220211917342",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
408/5,01-9293,H,28/03/1995,218,01-2479,542/0,76983,0,"0,336979685452162","0,350573179812924","0,374421363040629","0,955458163456048","-0,972724770642202","0,246919875103352","1,50903276539974","0,452885676804417","1,02267038007864","-0,0317339449541302","0,247757802241279","0,118368283093054","0,417910424381849","0,380932503276539","0,317765397365375","0,157032765399738","0,386285409911438","-0,0508892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,0257447320274851",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
404/5,01-9290,H,07/02/1995,218,01-2479,38/9,01-498,0,"-0,364520314547837","0,350573179812924","-0,0295786369593709","0,955458163456048","-1,1012247706422","0,251596841939216","0,789032765399738","0,458320890103519","0,238420380078637","1,00226605504587","0,284082954434088","0,170368283093054","0,417910424381849","1,19043250327654","0,313389322337318","0,100532765399738","0,371362959597742","-0,0618892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,0407785664382286",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
386/4,01-6756,H,16/04/1994,218,01-2479,24/9,01-497,0,"-0,149020314547837","0,336662990113135","0,0999213630406291","0,953474591468505","-1,0197247706422","0,237271233029785","0,0885327653997381","0,376685609961645","-0,421329619921363","0,97926605504587","0,224864928592947","0,0388682830930537","0,417910424381849","2,23093250327654","0,267885749320315","0,0760327653997377","0,339226512621982","-0,0793892529488859","0,0264663482486986","-0,0239272608125819","0,0742269619025209","0,0294159814499644",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
